grid_id,type
grid.20653.32,Nonprofit
grid.20670.33,Facility
grid.20678.3b,Company
grid.20709.3c,Company
grid.20715.31,Education
grid.20736.30,Education
grid.20757.37,Nonprofit
grid.20765.36,Education
grid.20861.3d,Education
grid.20898.3b,Education
grid.20931.39,Education
grid.21003.30,Education
grid.21006.35,Education
grid.21027.36,Education
grid.21051.37,Education
grid.21072.36,Education
grid.21100.32,Education
grid.21106.34,Education
grid.21107.35,Education
grid.21113.30,Education
grid.21155.32,Nonprofit
grid.21166.32,Nonprofit
grid.21200.31,Education
grid.21206.37,Facility
grid.21354.31,Education
grid.21507.31,Education
grid.21510.37,Education
grid.21600.35,Education
grid.21604.31,Education
grid.21613.37,Education
grid.21619.3d,Other
grid.21626.31,Education
grid.21678.3a,Education
grid.21729.3f,Education
grid.21798.35,Company
grid.21839.31,Government
grid.21911.3a,Company
grid.21925.3d,Education
grid.21940.3e,Education
grid.21941.3f,Facility
grid.22019.38,Other
grid.22023.31,Company
grid.22040.34,Other
grid.22058.3d,Other
grid.22061.37,Healthcare
grid.22069.3f,Education
grid.22072.35,Education
grid.22098.31,Education
grid.22116.36,Other
grid.22147.32,Education
grid.22248.3e,Education
grid.22254.33,Education
grid.22266.32,Education
grid.22294.3f,Government
grid.22319.3b,Facility
grid.22401.35,Education
grid.22448.38,Education
grid.22459.38,Nonprofit
grid.22526.31,Company
grid.22532.34,Education
grid.22539.3f,Facility
grid.22555.35,Education
grid.22557.37,Education
grid.22589.34,Other
grid.22609.3f,Nonprofit
grid.22631.34,Education
grid.22642.30,Government
grid.22657.34,Education
grid.22736.32,Company
grid.22793.3d,Nonprofit
grid.22859.34,Nonprofit
grid.22898.39,Company
grid.22903.3a,Education
grid.22919.31,Nonprofit
grid.22935.3f,Education
grid.22937.3d,Education
grid.22939.33,Education
grid.22954.38,Facility
grid.23048.3d,Education
grid.23082.3b,Education
grid.23218.3a,Nonprofit
grid.23231.31,Education
grid.23284.3f,Company
grid.23378.3d,Education
grid.23391.3a,Nonprofit
grid.23471.33,Education
grid.23520.36,Education
grid.23618.3e,Government
grid.23636.32,Facility
grid.23695.3b,Education
grid.23709.3f,Company
grid.23731.34,Facility
grid.23856.3a,Education
grid.24029.3d,Healthcare
grid.24046.34,Company
grid.24194.3a,Facility
grid.24298.35,Other
grid.24349.38,Nonprofit
grid.24361.32,Education
grid.24377.35,Education
grid.24381.3c,Healthcare
grid.24433.32,Government
grid.24434.35,Education
grid.24488.32,Company
grid.24515.37,Education
grid.24516.34,Education
grid.24526.37,Education
grid.24527.36,Education
grid.24539.39,Education
grid.24695.3c,Education
grid.24696.3f,Education
grid.24704.35,Healthcare
grid.24753.37,Education
grid.24805.3b,Education
grid.24827.3b,Education
grid.24839.34,Archive
grid.24956.3c,Education
grid.24999.3f,Government
grid.25055.37,Education
grid.25073.33,Education
grid.25077.37,Education
grid.25111.36,Nonprofit
grid.25152.31,Education
grid.25488.33,Education
grid.25588.32,Education
grid.25627.34,Education
grid.25690.38,Company
grid.25697.3f,Education
grid.25769.3f,Education
grid.25786.3e,Facility
grid.25867.3e,Education
grid.25879.31,Education
grid.25881.36,Education
grid.25996.31,Nonprofit
grid.26009.3d,Education
grid.26055.34,Other
grid.26069.3b,Company
grid.26083.3f,Education
grid.26089.35,Education
grid.26090.3d,Education
grid.26091.3c,Education
grid.26140.31,Other
grid.26141.30,Education
grid.26193.3f,Education
grid.26194.38,Education
grid.26306.31,Government
grid.26597.3f,Education
grid.26693.38,Education
grid.26790.3a,Education
grid.26793.39,Education
grid.26811.3c,Education
grid.26877.3c,Facility
grid.26999.3d,Education
grid.27024.33,Company
grid.27029.3e,Company
grid.27139.3e,Education
grid.27235.31,Government
grid.27255.37,Education
grid.27324.30,Nonprofit
grid.27372.33,Company
grid.27446.33,Education
grid.27463.34,Education
grid.27476.30,Education
grid.27530.33,Healthcare
grid.27567.31,Company
grid.27593.3a,Education
grid.27667.32,Government
grid.27729.39,Education
grid.27736.37,Education
grid.27755.32,Education
grid.27859.31,Facility
grid.27860.3b,Education
grid.27871.3b,Education
grid.27873.39,Nonprofit
grid.27883.36,Education
grid.28009.33,Education
grid.28020.38,Education
grid.28046.38,Education
grid.28048.36,Education
grid.28056.39,Education
grid.28121.38,Company
grid.28171.3d,Education
grid.28203.3b,Education
grid.28224.3e,Education
grid.28287.37,Company
grid.28312.3a,Facility
grid.28326.3d,Nonprofit
grid.28328.33,Company
grid.28367.38,Facility
grid.28368.37,Company
grid.28371.3f,Government
grid.28390.30,Company
grid.28403.3d,Facility
grid.28409.37,Nonprofit
grid.28455.3e,Education
grid.28479.30,Education
grid.28526.3b,Company
grid.28541.3a,Nonprofit
grid.28558.32,Company
grid.28577.3f,Education
grid.28598.3e,Facility
grid.28665.3f,Facility
grid.28703.3e,Education
grid.28803.31,Education
grid.28848.3e,Education
grid.28867.33,Company
grid.28894.3f,Facility
grid.28911.33,Healthcare
grid.29050.3e,Education
grid.29078.34,Education
grid.29109.33,Archive
grid.29160.3c,Nonprofit
grid.29172.3f,Education
grid.29251.3d,Education
grid.29254.38,Education
grid.29273.3d,Education
grid.29328.32,Education
grid.29524.38,Healthcare
grid.29742.3a,Education
grid.29773.38,Facility
grid.29857.31,Education
grid.29869.3c,Facility
grid.29906.34,Education
grid.29980.3a,Education
grid.30055.33,Education
grid.30064.31,Education
grid.30070.34,Other
grid.30073.37,Facility
grid.30252.36,Company
grid.30311.30,Nonprofit
grid.30389.31,Education
grid.30390.39,Other
grid.30420.35,Education
grid.30434.30,Facility
grid.30435.31,Other
grid.30579.38,Facility
grid.30666.35,Healthcare
grid.30760.32,Education
grid.30805.3e,Company
grid.30820.39,Education
grid.30977.3a,Company
grid.31044.32,Education
grid.31082.38,Education
grid.31143.34,Education
grid.31147.30,Facility
grid.31151.37,Healthcare
grid.31410.37,Healthcare
grid.31432.37,Education
grid.31451.32,Education
grid.31501.36,Education
grid.31564.35,Education
grid.31567.36,Government
grid.31730.36,Education
grid.31880.32,Education
grid.31935.3d,Education
grid.32056.32,Education
grid.32139.3a,Education
grid.32140.34,Education
grid.32190.39,Education
grid.32197.3e,Education
grid.32217.35,Company
grid.32224.35,Healthcare
grid.32258.3e,Education
grid.32348.3e,Company
grid.32495.39,Education
grid.32509.3d,Nonprofit
grid.32517.32,Company
grid.32566.34,Education
grid.32776.37,Education
grid.32801.38,Education
grid.32995.34,Education
grid.33003.33,Education
grid.33018.39,Education
grid.33058.3d,Facility
grid.33070.37,Education
grid.33185.3c,Facility
grid.33199.31,Education
grid.33224.34,Education
grid.33235.34,Other
grid.33236.37,Education
grid.33440.30,Education
grid.33489.35,Education
grid.33565.36,Education
grid.33623.37,Facility
grid.33647.35,Education
grid.33692.3d,Government
grid.33762.33,Facility
grid.33763.32,Education
grid.33764.35,Education
grid.33801.39,Education
grid.33831.3a,Education
grid.33997.37,Government
grid.33998.38,Education
grid.34197.38,Education
grid.34348.38,Education
grid.34418.3a,Education
grid.34421.30,Education
grid.34424.35,Nonprofit
grid.34428.39,Education
grid.34429.38,Education
grid.34474.30,Nonprofit
grid.34477.33,Education
grid.34517.34,Education
grid.34538.39,Education
grid.34555.32,Education
grid.34566.32,Education
grid.34646.33,Government
grid.34684.3d,Education
grid.34822.3f,Education
grid.34966.3e,Education
grid.34980.36,Education
grid.34988.3e,Education
grid.35030.35,Education
grid.35043.31,Education
grid.35135.31,Education
grid.35155.37,Education
grid.35247.37,Nonprofit
grid.35306.33,Education
grid.35349.38,Education
grid.35371.33,Education
grid.35403.31,Education
grid.35434.35,Company
grid.35541.36,Facility
grid.35843.39,Nonprofit
grid.35915.3b,Education
grid.35937.3b,Archive
grid.36076.34,Education
grid.36083.3e,Education
grid.36110.35,Education
grid.36120.36,Education
grid.36193.3e,Government
grid.36212.34,Archive
grid.36303.35,Facility
grid.36316.31,Education
grid.36402.33,Education
grid.36425.36,Education
grid.36511.30,Education
grid.36567.31,Education
grid.36738.39,Education
grid.36823.3c,Healthcare
grid.36895.31,Education
grid.37172.30,Education
grid.37179.3b,Education
grid.37213.34,Company
grid.37372.32,Company
grid.37415.34,Education
grid.37430.33,Education
grid.37472.35,Education
grid.37485.3d,Nonprofit
grid.37553.37,Education
grid.37589.30,Education
grid.37600.32,Education
grid.37640.36,Healthcare
grid.37677.32,Education
grid.37678.3d,Company
grid.37728.39,Education
grid.38142.3c,Education
grid.38199.3a,Education
grid.38275.3b,Facility
grid.38348.34,Education
grid.38407.38,Education
grid.38575.3c,Education
grid.38587.31,Facility
grid.38603.3e,Education
grid.38678.32,Education
grid.38926.36,Education
grid.38936.37,Facility
grid.39009.33,Company
grid.39158.36,Education
grid.39290.31,Facility
grid.39364.3b,Government
grid.39381.30,Education
grid.39382.33,Education
grid.39436.3b,Education
grid.39479.30,Healthcare
grid.39489.3f,Healthcare
grid.39572.3a,Education
grid.39591.37,Company
grid.39679.32,Education
grid.39768.33,Facility
grid.39936.36,Education
grid.39953.35,Education
grid.40263.33,Education
grid.40368.39,Facility
grid.40548.3d,Other
grid.40602.30,Facility
grid.40616.35,Government
grid.40803.3f,Education
grid.41056.36,Education
grid.41156.37,Education
grid.41206.31,Education
grid.41312.35,Education
grid.41315.32,Education
grid.41405.34,Education
grid.41611.33,Archive
grid.41719.3a,Education
grid.41724.34,Healthcare
grid.41891.35,Education
grid.42050.33,Education
grid.42167.36,Education
grid.42269.3b,Education
grid.42271.32,Education
grid.42283.3f,Education
grid.42327.30,Healthcare
grid.42399.35,Healthcare
grid.42475.30,Facility
grid.42505.36,Education
grid.42629.3b,Education
grid.42687.3f,Education
grid.42707.36,Education
grid.42752.36,Education
grid.42781.38,Other
grid.43086.39,Education
grid.43169.39,Education
grid.43308.3c,Nonprofit
grid.43322.34,Other
grid.43519.3a,Education
grid.43555.32,Education
grid.43582.38,Education
grid.43641.34,Nonprofit
grid.43710.31,Education
grid.43969.31,Nonprofit
grid.44214.37,Nonprofit
grid.44361.34,Education
grid.44705.32,Company
grid.44870.3f,Education
grid.44871.3e,Education
grid.45083.3a,Education
grid.45099.31,Company
grid.45199.30,Education
grid.45202.31,Education
grid.45203.30,Healthcare
grid.45343.35,Education
grid.45349.3f,Education
grid.45419.3d,Education
grid.45465.36,Company
grid.45672.32,Education
grid.45907.3f,Education
grid.45978.37,Education
grid.45982.32,Education
grid.46072.37,Education
grid.46078.3d,Education
grid.46197.3d,Education
grid.46309.38,Archive
grid.46534.30,Healthcare
grid.46699.34,Healthcare
grid.46864.38,Archive
grid.47100.32,Education
grid.47170.35,Education
grid.47187.3d,Government
grid.47244.31,Facility
grid.47355.30,Company
grid.47422.37,Education
grid.47609.3c,Education
grid.47716.33,Education
grid.47840.3f,Education
grid.47894.36,Education
grid.48004.38,Other
grid.48142.3b,Facility
grid.48166.3d,Education
grid.48207.39,Healthcare
grid.48324.39,Education
grid.48336.3a,Government
grid.48349.32,Healthcare
grid.48430.3b,Education
grid.48472.3d,Education
grid.48507.3e,Facility
grid.48686.34,Education
grid.48769.34,Healthcare
grid.48815.30,Education
grid.48862.30,Government
grid.48950.30,Education
grid.48959.39,Education
grid.48997.3b,Education
grid.49096.32,Education
grid.49100.3c,Education
grid.49319.36,Education
grid.49470.3e,Education
grid.49481.30,Education
grid.49528.32,Education
grid.49606.3d,Education
grid.49697.35,Education
grid.49746.38,Education
grid.49791.32,Education
grid.50043.32,Education
grid.50125.33,Company
grid.50494.3c,Education
grid.50545.31,Healthcare
grid.50550.35,Healthcare
grid.50936.39,Company
grid.50956.3f,Healthcare
grid.50971.3a,Education
grid.51008.3c,Education
grid.51462.34,Healthcare
grid.51580.39,Company
grid.52522.32,Healthcare
grid.52539.38,Education
grid.52593.38,Government
grid.52681.38,Education
grid.52788.30,Nonprofit
grid.52996.31,Healthcare
grid.53142.31,Nonprofit
grid.53857.3c,Education
grid.53959.33,Nonprofit
grid.53964.3d,Nonprofit
grid.54432.34,Nonprofit
grid.54549.39,Education
grid.54642.31,Facility
grid.54668.39,Company
grid.55033.30,Nonprofit
grid.55047.33,Government
grid.55325.34,Healthcare
grid.55380.3b,Education
grid.55460.32,Education
grid.55594.38,Other
grid.55602.34,Education
grid.55614.33,Facility
grid.55834.3f,Education
grid.55939.33,Education
grid.55940.3d,Facility
grid.56046.31,Education
grid.56061.34,Education
grid.56302.32,Education
grid.56362.34,Nonprofit
grid.56466.37,Nonprofit
grid.56912.39,Nonprofit
grid.57544.37,Government
grid.57686.3a,Education
grid.57764.37,Company
grid.57828.30,Facility
grid.57926.3f,Education
grid.57981.32,Government
grid.58095.31,Facility
grid.58140.38,Education
grid.58192.37,Education
grid.58296.30,Nonprofit
grid.58640.3f,Other
grid.58949.39,Government
grid.59025.3b,Education
grid.59053.3a,Education
grid.59056.3f,Education
grid.59062.38,Education
grid.59409.31,Company
grid.59490.31,Education
grid.59547.3a,Education
grid.59734.3c,Education
grid.59784.37,Nonprofit
grid.59877.34,Archive
grid.59914.30,Nonprofit
grid.60094.3b,Education
grid.60969.30,Education
grid.61221.36,Facility
grid.61453.35,Company
grid.61569.3d,Education
grid.61777.30,Education
grid.61971.38,Education
grid.62139.3f,Facility
grid.62167.34,Facility
grid.62560.37,Healthcare
grid.62562.35,Nonprofit
grid.62813.3e,Education
grid.63054.34,Education
grid.63124.32,Education
grid.63368.38,Healthcare
grid.63387.39,Company
grid.63622.33,Facility
grid.63833.3d,Facility
grid.63906.3a,Government
grid.63984.30,Healthcare
grid.64212.33,Nonprofit
grid.64337.35,Education
grid.64523.36,Education
grid.64924.3d,Education
grid.64938.30,Education
grid.64939.31,Education
grid.65043.34,Company
grid.65456.34,Education
grid.65499.37,Facility
grid.65519.3e,Education
grid.65862.3f,Education
grid.66477.34,Facility
grid.66741.32,Education
grid.66859.34,Nonprofit
grid.66875.3a,Healthcare
grid.67033.31,Healthcare
grid.67104.34,Healthcare
grid.67105.35,Education
grid.67122.30,Government
grid.67293.39,Education
grid.67617.31,Facility
grid.68287.33,Company
grid.68312.3e,Education
grid.68320.3f,Company
grid.69292.36,Education
grid.69474.38,Education
grid.69566.3a,Education
grid.69775.3a,Education
grid.70465.30,Facility
grid.70738.3b,Education
grid.70909.37,Facility
grid.71062.32,Company
grid.71377.35,Company
grid.71433.32,Facility
grid.71566.33,Facility
grid.71869.31,Facility
grid.72447.32,Nonprofit
grid.72849.30,Government
grid.72859.31,Facility
grid.72925.3b,Facility
grid.72943.3b,Facility
grid.72960.3a,Education
grid.73113.37,Education
grid.73140.31,Company
grid.73221.35,Healthcare
grid.73263.33,Facility
grid.73638.39,Education
grid.74030.30,Company
grid.74197.3c,Company
grid.75060.34,Other
grid.75276.31,Nonprofit
grid.75316.36,Other
grid.75318.38,Company
grid.75499.36,Company
grid.76054.30,Facility
grid.76148.3c,Company
grid.76381.3b,Company
grid.76978.37,Facility
grid.77048.3c,Facility
grid.77054.31,Education
grid.77184.3d,Education
grid.77225.35,Education
grid.77268.3c,Education
grid.77269.3d,Education
grid.77321.30,Education
grid.77324.35,Education
grid.77354.32,Education
grid.77431.36,Education
grid.77443.33,Education
grid.77512.36,Education
grid.77602.34,Education
grid.77611.36,Education
grid.77612.35,Education
grid.77642.30,Education
grid.77667.37,Education
grid.77674.35,Education
grid.77728.3d,Education
grid.77784.3b,Education
grid.77852.3f,Education
grid.77914.3c,Education
grid.77971.3f,Education
grid.78028.35,Education
grid.78041.3a,Education
grid.78065.3c,Education
grid.78074.3c,Education
grid.78757.3a,Education
grid.78780.30,Education
grid.78781.31,Education
grid.78784.34,Education
grid.78785.35,Education
grid.78797.36,Education
grid.78823.36,Education
grid.78837.33,Education
grid.78932.37,Education
grid.78939.3c,Education
grid.78989.37,Facility
grid.79011.3e,Education
grid.79013.3c,Education
grid.79139.35,Company
grid.79330.3e,Nonprofit
grid.79546.39,Company
grid.79703.3a,Education
grid.79730.3a,Education
grid.79740.3d,Education
grid.79746.3b,Healthcare
grid.79757.3b,Education
grid.80510.3c,Education
grid.80817.36,Education
grid.81167.39,Company
grid.81292.30,Facility
grid.81532.3d,Facility
grid.81610.3e,Company
grid.81800.31,Education
grid.81821.32,Healthcare
grid.81938.3b,Company
grid.82418.37,Government
grid.82747.3e,Education
grid.82861.35,Education
grid.82937.37,Facility
grid.83033.3b,Facility
grid.83440.3b,Education
grid.84393.35,Healthcare
grid.84978.3a,Company
grid.85084.31,Government
grid.86715.3d,Education
grid.88379.3d,Education
grid.88785.3a,Company
grid.88832.39,Education
grid.89170.37,Facility
grid.89336.37,Education
grid.89485.38,Company
grid.89957.3a,Education
grid.90685.32,Education
grid.90731.3c,Company
grid.91354.3a,Education
grid.91443.3b,Education
grid.91714.3a,Education
grid.93554.3e,Nonprofit
grid.94225.38,Government
grid.94365.3d,Government
grid.95004.38,Education
grid.97008.36,Education
grid.97676.39,Facility
grid.98622.37,Education
grid.98913.3a,Nonprofit
grid.99024.36,Other
grid.99308.3b,Company
grid.99536.30,Company
grid.99921.3a,Education
grid.100572.1,Government
grid.100995.4,Healthcare
grid.101970.e,Company
grid.101992.2,Company
grid.102760.2,Education
grid.104514.5,Government
grid.104846.f,Education
grid.104887.2,Education
grid.105130.6,Company
grid.106023.6,Healthcare
grid.107891.6,Education
grid.107950.a,Education
grid.107973.b,Education
grid.107984.3,Healthcare
grid.107996.0,Education
grid.108124.e,Education
grid.108126.c,Education
grid.108137.c,Education
grid.108162.c,Education
grid.108196.7,Facility
grid.108266.b,Education
grid.108311.a,Education
grid.108365.9,Education
grid.108752.9,Company
grid.108884.d,Nonprofit
grid.112471.0,Education
